original_text,augmented_text,label,reason
implementation with no changes to the list of enabled ciphers.,implementation with no changes to the list of enable ciphers.,[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
implementation with no changes to the list of enabled ciphers.,implementation with no alteration to the listing of enabled ciphers.,[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
was not changed in order to preserve backwards compatibility.,was not Changed in fiat to preserve backwards compatibility.,[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
was not changed in order to preserve backwards compatibility.,was not changed In order to keep rearward compatibility.,[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
the maximum number of permits that can be saved when the ratelimiter is unused is defined in,the uttermost number of permits that can be saved when the ratelimiter is unused is defined in,[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
was not changed in order to preserve backwards compatibility.,was not changed in society to maintain backwards compatibility.,[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
"p this tests @code foo^equals foo , @code foo^equals null , and a few other operations.","p this examine @code foo^equals Foo , @code foo^equals null , and a few other operations.",[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
the maximum number of permits that can be saved when the ratelimiter is unused is defined in,the maximal number of let that Can be Saved when the ratelimiter is unused is defined in,[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
was not changed in order to preserve backwards compatibility.,was not commute in order to preserve rearward compatibility.,[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
"p this tests @code foo^equals foo , @code foo^equals null , and a few other operations.","p this tests @code foo^equals foo , @code Foo^equals null , and a few early operations.",[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
the maximum number of permits that can be saved when the ratelimiter is unused is defined in,the maximal Number of permits that can be saved when the ratelimiter is idle is defined in,[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
"p this tests @code foo^equals foo , @code foo^equals null , and a few other operations.","p this tests @code foo^equals foo , @code foo^equals null , And a few other operations.",[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
each group should contain objects,Each aggroup should contain objects,[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
implementation with no changes to the list of enabled ciphers.,implementation with no changes to the heel of enabled ciphers.,[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
"p this tests @code foo^equals foo , @code foo^equals null , and a few other operations.","p this tests @code Foo^equals Foo , @code foo^equals null , and a few other operations.",[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
each group should contain objects,apiece group should incorporate objects,[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
"p this tests @code foo^equals foo , @code foo^equals null , and a few other operations.","p this trial @code foo^equals foo , @code foo^equals null , and a few other Operations.",[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
each group should contain objects,each group Should take Objects,[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
"p this tests @code foo^equals foo , @code foo^equals null , and a few other operations.","P this tests @code foo^equals foo , @code foo^equals null , and a few other operations.",[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
implementation with no changes to the list of enabled ciphers.,implementation with no changes to the List of enabled ciphers.,[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
each group should contain objects,each group should contain Objects,[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
the maximum number of permits that can be saved when the ratelimiter is unused is defined in,the Maximum number of permits That can be saved when the ratelimiter Is unused is defined in,[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
the maximum number of permits that can be saved when the ratelimiter is unused is defined in,The uttermost act Of let that Can be Saved When the ratelimiter is unused is defined in,[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
"p this tests @code foo^equals foo , @code foo^equals null , and a few other operations.","p this tests @code foo^equals Foo , @code foo^equals null , and a few other operations.",[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
the maximum number of permits that can be saved when the ratelimiter is unused is defined in,the maximum count of Permits that can be preserve when the ratelimiter is unused is defined in,[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
implementation with no changes to the list of enabled ciphers.,effectuation with no changes to the list of enabled ciphers.,[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
was not changed in order to preserve backwards compatibility.,was not changed in order to preserve back compatibility.,[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
"p this tests @code foo^equals foo , @code foo^equals null , and a few other operations.","p This tests @code foo^equals foo , @code foo^equals null , and a few other operations.",[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
"p this tests @code foo^equals foo , @code foo^equals null , and a few other operations.","p this tests @code foo^equals foo , @code foo^equals null , and A few former operations.",[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
"p this tests @code foo^equals foo , @code foo^equals null , and a few other operations.","p this essay @code foo^equals foo , @code foo^equals null , and a few Other operations.",[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
"p this tests @code foo^equals foo , @code foo^equals null , and a few other operations.","p this quiz @code foo^equals foo , @code foo^equals null , and a few other operations.",[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
was not changed in order to preserve backwards compatibility.,was not commute in ordination to preserve backwards compatibility.,[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
"p this tests @code foo^equals foo , @code foo^equals null , and a few other operations.","p this test @code foo^equals foo , @code foo^equals null , and a few other operations.",[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
was not changed in order to preserve backwards compatibility.,was not changed in arrange to preserve backwards compatibility.,[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
each group should contain objects,apiece group should take objects,[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
was not changed in order to preserve backwards compatibility.,was not transfer in Order to preserve backwards compatibility.,[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
the maximum number of permits that can be saved when the ratelimiter is unused is defined in,the utmost number of Permits that can be Saved when the ratelimiter is fresh is defined in,[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
the maximum number of permits that can be saved when the ratelimiter is unused is defined in,the maximum numerate of Permits that can be deliver when the ratelimiter is idle is delimit in,[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
was not changed in order to preserve backwards compatibility.,was not change in order to preserve backwards compatibility.,[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
each group should contain objects,apiece radical should contain aim,[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
was not changed in order to preserve backwards compatibility.,was not changed In Order to maintain backwards compatibility.,[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
the maximum number of permits that can be saved when the ratelimiter is unused is defined in,the Maximum figure of permit that can be saved when the ratelimiter Is unused is specify in,[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
was not changed in order to preserve backwards compatibility.,was not switch in edict to preserve backwards compatibility.,[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
"p this tests @code foo^equals foo , @code foo^equals null , and a few other operations.","p this tests @code foo^equals foo , @code foo^equals null , and a few former operations.",[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
the maximum number of permits that can be saved when the ratelimiter is unused is defined in,the maximum number of let that Can be saved when the ratelimiter is Unused is Defined in,[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
implementation with no changes to the list of enabled ciphers.,Implementation with no changes to the list of enabled ciphers.,[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
each group should contain objects,each aggroup should bear target,[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
the maximum number of permits that can be saved when the ratelimiter is unused is defined in,the Maximum number of permits that can be saved when the ratelimiter Is unused is defined in,[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
each group should contain objects,apiece grouping should contain objects,[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
"p this tests @code foo^equals foo , @code foo^equals null , and a few other operations.","p This quiz @code foo^equals foo , @code foo^equals null , and A few early operations.",[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
was not changed in order to preserve backwards compatibility.,was not changed in order to preserve rearwards compatibility.,[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
the maximum number of permits that can be saved when the ratelimiter is unused is defined in,the maximum Number of permits that can be saved When the ratelimiter is unused is limit in,[0 0 0 1 0 0 1],Class has 5 samples (Target 100)
