original_text,augmented_text,label,reason
"e @ rtlabeled new text value my value is , value asstring .","e @ rtlabeled new text value my Value Is , value asstring .",[0 1 0 0 1 0],Class has 6 samples (Target 100)
the model method just returns the object whose fields we wish to populate with date.,The model Method just returns the object whose fields we wish to populate with date.,[0 1 0 0 1 0],Class has 6 samples (Target 100)
the model method just returns the object whose fields we wish to populate with date.,the model method just Returns the object whose champaign we wish to populate with date.,[0 1 0 0 1 0],Class has 6 samples (Target 100)
the input represented by dots is called water and water can appear before and after the island.,the stimulation Represented by scatter is ring Water and water can appear before and after the island.,[0 1 0 0 1 0],Class has 6 samples (Target 100)
"e @ rtlabeled new text value my value is , value asstring .","E @ rtlabeled new text value my value is , value asstring .",[0 1 0 0 1 0],Class has 6 samples (Target 100)
the model method just returns the object whose fields we wish to populate with date.,the model method just returns the aim whose bailiwick we wish to live with date.,[0 1 0 0 1 0],Class has 6 samples (Target 100)
i encode everything that is written to myself using #nextput and #nextputall onto the wrapped stream.,i encode everything that is written to myself using #nextput and #nextputall onto the Wrapped stream.,[0 0 1 0 1 0],Class has 5 samples (Target 100)
one can create it on a parser p by calling p island eg,one Can make it on a parser p by calling p Island eg,[0 0 1 0 1 0],Class has 5 samples (Target 100)
i do the hard job of visually updating selection by requesting segment holders to partially update themselves,I do the hard job of visually updating option by requesting segment holders to Partially Update themselves,[0 0 1 0 1 0],Class has 5 samples (Target 100)
i do the hard job of visually updating selection by requesting segment holders to partially update themselves,i do The hard job of visually updating selection by requesting segment holders to partially update themselves,[0 0 1 0 1 0],Class has 5 samples (Target 100)
i do the hard job of visually updating selection by requesting segment holders to partially update themselves,i do the tough job of visually Updating selection by requesting segment holder To partially update themselves,[0 0 1 0 1 0],Class has 5 samples (Target 100)
one can create it on a parser p by calling p island eg,one can make it On a parser P by calling p island eg,[0 0 1 0 1 0],Class has 5 samples (Target 100)
i encode everything that is written to myself using #nextput and #nextputall onto the wrapped stream.,i encode everything that is written to Myself Using #nextput and #nextputall onto the wrap stream.,[0 0 1 0 1 0],Class has 5 samples (Target 100)
i do the hard job of visually updating selection by requesting segment holders to partially update themselves,i do the hard job of visually update selection by requesting section bearer to part update themselves,[0 0 1 0 1 0],Class has 5 samples (Target 100)
i define an api of stroke options object.,i delimit an api of stroke pick object.,[0 0 1 0 1 0],Class has 5 samples (Target 100)
i define an api of stroke options object.,I define an api of stroking Options Object.,[0 0 1 0 1 0],Class has 5 samples (Target 100)
i define an api of stroke options object.,i specify an api of slash alternative object.,[0 0 1 0 1 0],Class has 5 samples (Target 100)
a ppisland allows for imprecise parsing.,a ppisland permit for imprecise parsing.,[0 0 1 0 1 0],Class has 5 samples (Target 100)
one can create it on a parser p by calling p island eg,one Can create it on a parser p by name p island eg,[0 0 1 0 1 0],Class has 5 samples (Target 100)
one can create it on a parser p by calling p island eg,one can create it on a parser p by holler p island eg,[0 0 1 0 1 0],Class has 5 samples (Target 100)
i encode everything that is written to myself using #nextput and #nextputall onto the wrapped stream.,i encode everything that is written to myself expend #nextput and #nextputall onto the wrapped stream.,[0 0 1 0 1 0],Class has 5 samples (Target 100)
i define an api of stroke options object.,i fix An api of stroke pick object.,[0 0 1 0 1 0],Class has 5 samples (Target 100)
one can create it on a parser p by calling p island eg,one Can create it On A parser P By predict p island eg,[0 0 1 0 1 0],Class has 5 samples (Target 100)
a ppisland allows for imprecise parsing.,a ppisland leave for imprecise parsing.,[0 0 1 0 1 0],Class has 5 samples (Target 100)
a ppisland allows for imprecise parsing.,A ppisland allows for imprecise parsing.,[0 0 1 0 1 0],Class has 5 samples (Target 100)
i define an api of stroke options object.,i define an api of Stroke options object.,[0 0 1 0 1 0],Class has 5 samples (Target 100)
one can create it on a parser p by calling p island eg,One can make it On a parser p By Calling p Island Eg,[0 0 1 0 1 0],Class has 5 samples (Target 100)
i encode everything that is written to myself using #nextput and #nextputall onto the wrapped stream.,i encode everything that Is written to myself utilise #nextput and #nextputall onto the roll stream.,[0 0 1 0 1 0],Class has 5 samples (Target 100)
i encode everything that is written to myself using #nextput and #nextputall onto the wrapped stream.,i encode everything that is compose to myself using #nextput And #nextputall onto the wrapped stream.,[0 0 1 0 1 0],Class has 5 samples (Target 100)
i do the hard job of visually updating selection by requesting segment holders to partially update themselves,i do the severely Job of visually update selection by requesting segment holders to partially update themselves,[0 0 1 0 1 0],Class has 5 samples (Target 100)
one can create it on a parser p by calling p island eg,one can make it on a parser p by calling p island eg,[0 0 1 0 1 0],Class has 5 samples (Target 100)
i define an api of stroke options object.,i define an api Of stroke options object.,[0 0 1 0 1 0],Class has 5 samples (Target 100)
i do the hard job of visually updating selection by requesting segment holders to partially update themselves,i do the hard job of visually updating selection by bespeak segment holders To partially Update themselves,[0 0 1 0 1 0],Class has 5 samples (Target 100)
i do the hard job of visually updating selection by requesting segment holders to partially update themselves,i do the hard job of visually update selection by Requesting segment holders to part update themselves,[0 0 1 0 1 0],Class has 5 samples (Target 100)
i do the hard job of visually updating selection by requesting segment holders to partially update themselves,i do the Hard job of visually updating selection By requesting segment holder to partially update themselves,[0 0 1 0 1 0],Class has 5 samples (Target 100)
i do the hard job of visually updating selection by requesting segment holders to partially update themselves,i do the hard job Of visually updating selection By Requesting segment bearer to part update themselves,[0 0 1 0 1 0],Class has 5 samples (Target 100)
i encode everything that is written to myself using #nextput and #nextputall onto the wrapped stream.,i encode everything that is written to Myself using #nextput and #nextputall onto the wrapped Stream.,[0 0 1 0 1 0],Class has 5 samples (Target 100)
one can create it on a parser p by calling p island eg,One can create it on a parser p by career p island eg,[0 0 1 0 1 0],Class has 5 samples (Target 100)
one can create it on a parser p by calling p island eg,one can produce it on a parser P by calling p island eg,[0 0 1 0 1 0],Class has 5 samples (Target 100)
